month,day,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
12,3,85139.425,315115.136,185616.689,101385.131,197215.452,127523.975,208495.498,125126.905,101387.079,122040.328,90089.919,131174.503,133730.182,96141.465,218189.196,220164.375,191840.321,94353.93,89497.965,105801.604,299258.74,116710.566,254760.393,148494.727,93903.204,119832.705,108194.61,126183.023,81977.505,74367.564,99123.858,104377.087,109655.388,123301.835,96633.683,68409.572,124641.939,98108.91,235630.17,156316.108,104336.425,119210.194,80731.296,123319.05,97125.789,86740.831,
12,4,82425.552,326731.728,186524.15,102296.108,220778.735,155359.083,226516.35,130930.462,108770.87,130707.613,101250.002,145367.769,139048.12,106757.823,241047.626,252217.457,220916.962,100924.255,92984.997,113721.914,335449.057,132825.851,272595.662,174649.431,108035.778,135743.285,153017.595,138194.101,96645.472,83616.132,114537.854,112134.911,120897.571,138002.325,115910.264,78630.785,140679.756,120660.542,249711.893,179238.639,117586.14,136649.867,90654.371,132830.662,120261.331,105304.925,
12,5,95799.625,347824.846,186581.303,114931.026,241815.49,146288.76,230100.983,155978.796,105195.881,144868.953,122476.356,170953.156,151713.972,111429.47,269718.372,279344.355,238218.219,115497.876,104226.91,116317.875,371577.703,143034.287,280361.375,195845.109,124568.098,154225.829,179022.496,142145.639,112131.946,94530.08,133610.073,136424.396,134706.191,158155.994,127188.907,91865.513,151055.732,133710.514,261480,210052.93,133402.06,149293.033,103233.315,140529.387,146834.39,125758.644,
12,6,94382.855,378554.648,165917.117,129571.782,266895.677,132864.163,243552.246,158282.067,99642.855,,139919.958,180822.005,147459.824,112435.136,300547.379,297379.231,244818.094,122115.626,118761.538,113797.299,397200.863,153384.626,287349.937,209897.476,133569.447,177922.882,193735.705,121609.158,131278.54,97996.247,134543.884,154569.883,133250.324,175204.701,139660.602,93412.459,141680.215,141006.47,262535.731,230772.46,143663.425,154802.547,106349.203,118930.208,177418.051,152267.65,
12,7,129513.84,394989.583,156463.908,127278.509,292480.678,123215.424,261723.969,152713.093,103704.374,,147739.751,196963.736,131307.085,120352.885,329533.841,308771.997,237831.927,127680.306,126661.532,122661.347,432915.674,160374.238,302502.8,218180.984,141331.168,200178.345,204446.574,107872.288,149173.697,102771.543,127668.188,170822.593,128309.48,202057.003,141114.188,95170.001,125450.171,144878.807,265451.388,240446.09,146501.474,154254.529,107945.659,105441.343,213813.132,186895.497,
12,8,161161.791,405405.637,150227.404,131446.413,325598.789,116033.031,267668.833,156405.876,104936.658,,158211.49,210093.905,128521.645,118587.158,354456.909,324748.472,228230.343,126058.115,135032.223,145583.734,466783.185,172215.811,323819.093,215376.064,146364.828,219966.226,212639.799,103767.717,161341.818,106987.472,124500.707,184922.153,125944.228,219868.935,136894.612,98325.891,117632.558,141215.348,270563.277,254714.935,141928.372,142693.184,102852.143,111607.514,238846.546,203002.16,
12,9,202026.805,433125.999,131171.57,137575.941,354445.532,113125.542,287436.797,163340.025,121815.875,,160483.548,214148.262,125774.27,126438.759,375598.84,345905.794,231853.119,119723.884,141730.706,171838.454,484906.64,193065.434,354477.107,218531.909,149344.761,237015.279,209253.597,101601.743,175798.27,109783.249,121354.8,193650.839,132474.725,232250.728,134187.918,98366.532,114467.321,136170.351,277813.495,273333.703,147399.709,134103.019,103033.192,122776.942,258819.135,204796.851,
12,10,241766.321,427492.969,152693.605,136263.481,375681.653,105614.256,312520.071,169686.061,133700.861,,151200.391,208403.767,132579.619,140811.705,393800.665,373979.435,245753.587,110393.14,140642.381,185642.523,493519.534,212756.803,381977.725,222269.189,152716.105,251269.732,228158.455,102487.08,197879.283,110314.28,119319.11,191524.497,126460.309,247663.011,136434.561,108795.513,118439.747,142206.965,295204.079,283566.056,144069.204,138711.295,106061.326,128389.428,279767.557,207387.993,
12,11,299493.302,421232.328,166746.036,146079.714,404994.454,129294.713,323150.526,173084.787,154014.965,,138159.471,222453.977,141769.681,154864.488,405448.044,405332.067,261768.94,105163.951,141114.125,197093.939,502297.551,232815.243,406671.483,235281.073,159325.139,264900.447,254825.689,101441.151,218667.169,118332.589,124145.891,198423.178,139624.332,266325.356,130603.266,123575.398,133680.443,148518.058,308898.96,290414.702,144792.09,145557.964,113602.662,139876.862,301262.495,200391.511,
12,12,349352.047,430457.724,190854.27,157773.59,428889.12,141983.096,335692.081,199522.428,175108.741,,136591.982,232198.655,159762.394,159519.058,397963.389,437709.162,283279.544,103831.912,148489.014,201329.851,504700.542,244474.477,422454.807,253929.76,172214.157,279054.274,268817.429,105940.214,239549.448,133765.97,131301.813,211327.936,150272.49,289529.837,129018.674,136266.749,147588.537,162817.801,314056.574,300143.287,146593.202,155904.576,122696.6,155157.91,317452.561,196005.512,
12,13,390506.603,432567.714,217404.208,181566.447,447416.175,160491.373,367053.748,217387.921,180488.396,,137593.383,239502.262,180363.282,167352.901,389480.644,455695.518,304364.839,110597.057,159901.208,198141.328,507454.738,245208.841,428124.19,280607.035,191238.364,284368.108,289694.011,116769.867,258939.525,160460.484,136704.155,230404.518,148107.354,307640.175,126063.917,149727.404,165819.749,180864.732,327307.914,295734.052,153826.435,162853.526,139249.238,166498.085,336954.94,216596.604,
12,14,443881.488,426983.567,228111.003,197432.171,475903.3,187081.776,387094.259,230967.735,192945.44,,147106.471,252366.096,204014.819,174302.915,371340.234,466810.455,325293.713,117379.219,187828.855,196369.006,521979.148,232666.769,437943.082,293947.354,212800.518,291210.558,300423.487,126061.372,273855.329,185923.942,140948.06,249738.944,147027.949,336447.878,114763.339,164361.612,182663.511,192067.95,335581.261,283113.716,161681.192,171925.523,154970.151,170218.957,347187.201,257197.903,
12,15,444826.721,432361.895,244297.667,216406.281,504778.003,197452.726,419719.941,255262.537,199632.795,,164157.427,274175.611,217496.827,182224.731,347778.484,467193.28,341690.713,127857.599,217535.361,216461.16,545281.969,223740.213,457802.758,307871.652,234895.102,303650.05,316974.304,133811.699,285000.349,203404.668,145835.505,259043.902,165315.179,364975.491,112781.835,166406.079,195492.336,204549.012,335524.852,275791.961,181330.096,177691.787,171056.482,187499.616,346592.377,293492.595,
12,16,459766.45,429512.881,269788.813,241753.331,526385.244,207851.277,457374.194,260688.908,202127.606,,173311.81,285456.112,217464.73,195637.202,327753.808,468562.019,363152.995,140442.119,255614.325,238943.497,564869.491,207409.176,476584.999,309903.231,260345.578,315620.179,331835.18,144887.65,291351.331,212230.327,157056.966,254518.392,178169.101,393495.965,112352.748,154348.65,217660.357,216334.452,334254.127,280330.445,202564.328,182788.501,185414.258,210309.59,336874.823,323878.93,
12,17,483049.001,419815.063,285147.85,248404.995,551238.639,231712.908,487188.758,264834.507,238035.069,,184545.105,300206.421,225181.663,211265.046,327526.435,472716.238,385049.353,143846.236,290556.649,269217.567,581399.738,196932.597,501666.61,315659.392,284594.295,331078.186,358249.951,156241.428,303057.528,217655.954,167073.399,249186.405,194478.099,405117.83,120492.747,143134.63,244343.391,219664.852,344055.173,294747.737,229034.431,185423.738,200905.104,239715.996,324016.718,344717.635,
12,18,488165.645,430810.372,286153.224,258031.413,564908.383,248815.4,515894.596,282702.042,261428.751,,184545.436,318743.279,231698.827,224394.254,339183.715,489304.963,406745.483,146241.066,323120.451,294641.766,600591.063,196610.578,528119.44,321144.486,311299.495,354012.338,379863.455,161079.331,320262.096,210827.95,175020.939,251585.288,216617.899,415832.586,140685.345,132835.851,263393.928,221901.559,356085.975,323013.325,253188.89,193433.502,225852.277,270519.295,315237.681,355818.343,
12,19,516369.508,438307.921,304467.538,283552.213,580923.8,254103.211,540736.892,294989.381,300635.936,,181424.047,340753.505,243797.092,237908.098,367288.036,498188.607,430465.468,152426.499,336927.324,315185.26,614684.371,204496.107,546231.003,337348.357,340992.987,380389.419,403473.082,164751.647,340884.309,205886.442,190755.85,255963.969,239050.387,424242.798,160736.306,124117.49,288995.646,234253.384,368207.319,357420.208,265195.764,201659.927,253650.118,303843.833,321701.54,347454.094,
12,20,551195.669,469883.58,300636.723,298151.069,627132.78,272057.503,568619.685,307895.786,344450.152,,172963.102,347152.69,270934.651,247330.919,400422.616,518318.636,458170.551,163461.693,356378.254,336006.165,622346.589,213217.582,564555.91,356923.071,370790.184,403350.724,422775.693,166586.167,361206.554,215237.735,203338.141,269065.93,256476.268,428592.425,175370.398,117479.786,324865.778,242437.725,386081.585,389030.296,260944.35,215271.044,279725.268,331988.816,333616.681,345708.871,
12,21,594512.849,492917.944,290569.532,315054.421,655899.307,278922.441,575829.437,326072.853,366420.493,,179421.499,349755.338,305969.648,254728.966,434058.443,532606.529,482609.59,167561.174,373665.45,349997.312,621913.509,221592.499,584419.735,378865.914,395570.59,427486.521,428466.914,175231.113,385240.666,232934.349,214304.238,289475.328,266220.66,441153.786,189948.955,121529.023,340954.09,251146.652,407585.628,416587.366,256719.503,240426.954,307872.777,356585.584,349431.496,357214.249,
12,22,626962.223,507291.292,318700.591,341727.469,691767.252,278665.576,590335.213,363798.382,394705.741,,183500.484,353273.918,331389.422,268228.757,462387.307,533745.045,503425.154,179960.964,396039.366,359371.8,618729.78,234750.783,601409.153,401107.952,421986.237,447416.679,430236.945,181080.032,403731.482,252577.93,234522.022,307216.246,276138.773,465551.904,203133.964,131462.092,344150.728,263152.506,427538.34,438311.58,255499.736,268147.003,335295.252,370046.338,371600.039,368729.945,
12,23,675311.944,534536.444,333968.9,373596.603,741526.942,311112.092,606783.106,386479.017,421846.669,,195054.492,351866.08,354220.705,288869.653,480150.403,511927.059,519652.328,192964.745,423961.725,372001.019,615554.566,249546.016,626411.703,423471.75,447372.762,461073.564,429347.984,186297.519,423751.929,276533.3,263703.118,323167.032,293308.657,494705.754,212091.631,138368.92,348281.029,270346.039,437982.994,459842.034,258735.522,302882.321,352020.48,384567.607,376350.957,383940.159,
12,24,726579.299,570208.855,337054.563,393097.997,751560.053,334328.722,614963.917,433477.246,443244.85,,202945.894,342999.62,369760.31,308818.153,487290.067,499819.889,538482.38,209694.698,449748.914,389939.362,616598.103,264370.502,653229.85,449095.579,469393.337,473968.456,429988.954,192547.543,441364.064,295818.053,293159.302,341350.42,300126.168,515919.119,237583.479,138894.862,347610.482,278226.025,448300.637,488180.624,270073.646,336067.567,366974.722,405083.864,362173.444,404483.817,
12,25,760986.506,588795.834,359094.299,425207.4,767564.709,350224.109,627611.585,483361.572,439494.951,,212393.114,347430.799,375761.159,331676.249,487635.372,490325.403,557753.205,216037.662,465757.167,403882.678,626478.515,290228.261,666022.95,475336.714,495798.388,484678.426,429759.204,207101.75,451873.549,309891.255,319984.395,354852.624,296517.412,529514.54,268796.208,138698.455,345819.163,288969.503,458374.177,521665.087,289946.015,361543.171,386221.732,426172.898,350655.11,428319.975,
12,26,800906.154,642381.337,362110.349,463380.539,778497.978,379010.004,646292.907,512570.177,454061.839,,219172.8,362051.273,385263.767,350647.277,492416.219,491168.866,579190.339,223857.078,474621.185,424818.831,641236.689,311976.283,666320.244,503968.4,522884.916,493678.08,439369.696,222429.936,462775.237,324392.934,350418.9,367712.043,279285.678,524785.656,301619.607,147324.869,346074.202,306725.89,471087.582,530668.659,306675.545,379433.111,409800.554,443283.748,341326.586,445547.007,
12,27,824119.079,695553.011,355684.169,470167.362,785995.397,396861.432,635306.259,549230.546,449806.353,,224472.98,375648.964,394457.895,367038.079,497947.419,505346.284,608156.885,227239.782,484115.129,446783.844,654714.708,336932.643,664355.804,530525.229,543871.255,506889.981,453688.183,234468.476,480684.03,341979.508,360681.77,370385.903,255060.078,511066.374,336868.638,160222.729,361505.743,326696.934,484829.744,517646.287,321926.442,394367.563,438014.848,462131.772,326829.549,465736.248,
12,28,850172.925,736588.692,361372.804,486583.609,792172.84,407289.586,633119.942,553745.434,436645.267,,231143.993,385960.271,402825.839,382263.56,507168.972,530116.897,641857.945,232923.447,480894.138,462687.999,666301.559,357349.606,662600.733,555881.986,567744.296,527404.14,471887.973,253786.094,488123.77,363778.743,348441.236,376800.514,221507.596,494549.23,367269.632,181949.062,383805.255,343429.514,508521.11,487692.658,324422.917,399192.31,470030.436,476490.246,327240.709,484469.529,
12,29,856714.4,784106.199,370446.262,527277.166,802446.123,419329.384,633938.126,566881.299,460081.562,,242043.594,400250.2,413708.656,405480.564,521125.212,555449.534,674820.011,241958.162,478793.135,470892.318,676773.362,363512.222,666191.036,575014.52,589812.483,546283.786,488832.326,275208.881,493227.339,393327.507,319738.793,385457.692,195167.539,495524.116,386527.949,205505.318,401365.072,356196.235,534165.554,438090.467,328702.324,404732.148,495269.449,484760.601,339521.383,502701.1,
12,30,870171.14,798423.424,368754.327,546202.646,795005.257,437986.636,624453.728,583647.989,474124.767,,253553.581,408449.625,422280.56,427594.568,540373.777,575484.639,704413.754,255993.384,481179.373,475891.44,683358.594,357181.984,685311.459,591246.966,607607.192,566680.855,503947.874,293427.735,504741.965,414409.116,288705.474,397365.646,184802.641,500561.996,407754.769,216132.623,415780.172,368726.236,559066.673,377432.517,340174.319,419408.909,516461.978,497502.382,349813.231,521712.601,
12,31,880754.741,822858.965,369060.265,573143.562,792325.627,445447.71,662458.325,589978.291,503844.839,,259692.404,414514.847,423478.61,448756.582,553995.727,589388.517,728374.822,275212.621,478569.316,489453.708,687804.361,353123.332,717555.645,601951.386,619274.321,590890.372,519260.553,312045.82,513733.686,418037.747,256276.103,414805.521,200289.988,517274.715,425724.762,218808.697,428953.86,375567.05,580047.583,342204.131,354176.85,438533.654,533275.813,506835.161,370464.417,539869.973,
